Generation,Best CP,Best CO,Best CO_Score,Mean CO_Score,Routes
139,16.45150931278099,67.0,67.0,136.6122448979592,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
140,16.45150931278099,67.0,67.0,138.78,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
141,16.45150931278099,67.0,67.0,119.14,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
142,16.45150931278099,67.0,67.0,134.80392156862746,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
143,16.45150931278099,67.0,67.0,131.54,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
144,16.45150931278099,67.0,67.0,130.1086956521739,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
145,16.45150931278099,67.0,67.0,127.65306122448979,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
146,16.45150931278099,67.0,67.0,130.42,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
147,16.45150931278099,67.0,67.0,130.375,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
148,16.45150931278099,67.0,67.0,122.72,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
149,16.45150931278099,67.0,67.0,150.7,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
150,16.45150931278099,67.0,67.0,114.74,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
151,16.45150931278099,67.0,67.0,132.88,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
152,16.45150931278099,67.0,67.0,114.125,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
153,16.45150931278099,67.0,67.0,130.7,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
154,16.45150931278099,67.0,67.0,145.0,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
155,16.45150931278099,67.0,67.0,135.28,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
156,16.45150931278099,67.0,67.0,155.4313725490196,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
157,16.45150931278099,67.0,67.0,139.54,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
158,16.45150931278099,67.0,67.0,140.76,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
159,16.45150931278099,67.0,67.0,112.14583333333333,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
160,16.45150931278099,67.0,67.0,133.69387755102042,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
161,16.45150931278099,67.0,67.0,136.6734693877551,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
162,16.45150931278099,67.0,67.0,119.80851063829788,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
163,16.45150931278099,67.0,67.0,138.28,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
164,16.45150931278099,67.0,67.0,132.74468085106383,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
165,16.45150931278099,67.0,67.0,128.70212765957447,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
166,16.45150931278099,67.0,67.0,145.69387755102042,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
167,16.45150931278099,67.0,67.0,131.41666666666666,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
168,16.45150931278099,67.0,67.0,137.18367346938774,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
169,16.45150931278099,67.0,67.0,118.89583333333333,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
170,16.45150931278099,67.0,67.0,136.53061224489795,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
171,16.45150931278099,67.0,67.0,126.35416666666667,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
172,16.45150931278099,67.0,67.0,155.9375,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
173,16.45150931278099,67.0,67.0,130.22448979591837,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
174,16.45150931278099,67.0,67.0,132.08510638297872,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
175,16.45150931278099,67.0,67.0,136.66666666666666,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
176,16.45150931278099,67.0,67.0,126.1,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
177,16.45150931278099,67.0,67.0,145.74,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
178,16.45150931278099,67.0,67.0,122.25,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
179,16.45150931278099,67.0,67.0,125.95744680851064,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
180,16.45150931278099,67.0,67.0,136.43478260869566,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
181,16.45150931278099,67.0,67.0,130.78,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
182,16.45150931278099,67.0,67.0,135.55102040816325,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
183,16.45150931278099,67.0,67.0,128.92156862745097,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
184,16.45150931278099,67.0,67.0,129.87755102040816,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
185,16.45150931278099,67.0,67.0,117.28,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
186,16.45150931278099,67.0,67.0,120.52,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
187,16.45150931278099,67.0,67.0,136.28,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
188,16.45150931278099,67.0,67.0,114.27659574468085,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
189,16.45150931278099,67.0,67.0,126.13725490196079,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
190,16.45150931278099,67.0,67.0,118.4,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
191,16.45150931278099,67.0,67.0,128.41666666666666,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
192,16.45150931278099,67.0,67.0,122.9375,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
193,16.45150931278099,67.0,67.0,126.16666666666667,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
194,16.45150931278099,67.0,67.0,113.74468085106383,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
195,16.45150931278099,67.0,67.0,118.44,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
196,16.45150931278099,67.0,67.0,127.6734693877551,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
197,16.45150931278099,67.0,67.0,131.0392156862745,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
198,16.45150931278099,67.0,67.0,123.51063829787235,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
199,16.45150931278099,67.0,67.0,132.02083333333334,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
200,16.45150931278099,67.0,67.0,145.68,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
201,16.45150931278099,67.0,67.0,149.04166666666666,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
202,16.45150931278099,67.0,67.0,139.9387755102041,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
203,16.45150931278099,67.0,67.0,144.73469387755102,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
204,16.45150931278099,67.0,67.0,126.625,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
205,16.45150931278099,67.0,67.0,113.73469387755102,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
206,16.45150931278099,67.0,67.0,137.9591836734694,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
207,16.45150931278099,67.0,67.0,142.48,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
208,16.45150931278099,67.0,67.0,128.11764705882354,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
209,16.45150931278099,67.0,67.0,132.26530612244898,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
210,16.45150931278099,67.0,67.0,135.42,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
211,16.45150931278099,67.0,67.0,141.32,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
212,16.45150931278099,67.0,67.0,126.16,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
213,16.45150931278099,67.0,67.0,129.9591836734694,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
214,16.45150931278099,67.0,67.0,140.20408163265307,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
215,16.45150931278099,67.0,67.0,143.26666666666668,"[[6, 15, 7, 10, 14, 13, 11, 12], [8, 15], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
216,17.59858702633269,66.0,66.0,136.0392156862745,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
217,17.59858702633269,66.0,66.0,140.91666666666666,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
218,17.59858702633269,66.0,66.0,109.6875,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
219,17.59858702633269,66.0,66.0,137.55102040816325,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
220,17.59858702633269,66.0,66.0,121.95833333333333,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
221,17.59858702633269,66.0,66.0,131.40816326530611,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
222,17.59858702633269,66.0,66.0,146.18367346938774,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
223,17.59858702633269,66.0,66.0,116.16,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
224,17.59858702633269,66.0,66.0,141.9,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
225,17.59858702633269,66.0,66.0,130.32,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
226,17.59858702633269,66.0,66.0,149.68,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
227,17.59858702633269,66.0,66.0,152.58823529411765,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
228,17.59858702633269,66.0,66.0,144.58695652173913,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
229,17.59858702633269,66.0,66.0,130.4,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
230,17.59858702633269,66.0,66.0,136.84,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
231,17.59858702633269,66.0,66.0,136.3265306122449,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
232,17.59858702633269,66.0,66.0,127.12,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
233,17.59858702633269,66.0,66.0,125.48,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
234,17.59858702633269,66.0,66.0,125.73469387755102,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
235,17.59858702633269,66.0,66.0,137.26,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
236,17.59858702633269,66.0,66.0,137.88,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
237,17.59858702633269,66.0,66.0,147.3469387755102,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
238,17.59858702633269,66.0,66.0,178.42857142857142,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
239,17.59858702633269,66.0,66.0,154.56,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
240,17.59858702633269,66.0,66.0,141.18,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
241,17.59858702633269,66.0,66.0,138.31372549019608,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
242,17.59858702633269,66.0,66.0,120.54,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
243,17.59858702633269,66.0,66.0,120.26,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
244,17.59858702633269,66.0,66.0,132.28,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
245,17.59858702633269,66.0,66.0,132.88,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
246,17.59858702633269,66.0,66.0,144.93617021276594,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
247,17.59858702633269,66.0,66.0,134.72,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
248,17.59858702633269,66.0,66.0,125.02083333333333,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
249,17.59858702633269,66.0,66.0,128.7,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
250,17.59858702633269,66.0,66.0,136.57142857142858,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
251,17.59858702633269,66.0,66.0,122.42,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
252,17.59858702633269,66.0,66.0,135.3877551020408,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
253,17.59858702633269,66.0,66.0,144.06,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
254,17.59858702633269,66.0,66.0,149.6,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
255,17.59858702633269,66.0,66.0,130.58333333333334,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
256,17.59858702633269,66.0,66.0,129.04255319148936,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
257,17.59858702633269,66.0,66.0,136.94117647058823,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
258,17.59858702633269,66.0,66.0,121.53061224489795,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
259,17.59858702633269,66.0,66.0,129.14893617021278,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
260,17.59858702633269,66.0,66.0,134.82,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
261,17.59858702633269,66.0,66.0,131.19148936170214,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
262,17.59858702633269,66.0,66.0,126.62,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
263,17.59858702633269,66.0,66.0,120.71739130434783,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
264,17.59858702633269,66.0,66.0,130.66666666666666,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
265,17.59858702633269,66.0,66.0,129.78,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
266,17.59858702633269,66.0,66.0,141.20833333333334,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
267,17.59858702633269,66.0,66.0,146.47916666666666,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
268,17.59858702633269,66.0,66.0,128.87755102040816,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
269,17.59858702633269,66.0,66.0,122.20408163265306,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
270,17.59858702633269,66.0,66.0,132.18,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
271,17.59858702633269,66.0,66.0,131.28,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
272,17.59858702633269,66.0,66.0,140.82,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
273,17.59858702633269,66.0,66.0,124.9795918367347,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
274,17.59858702633269,66.0,66.0,124.2,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
275,17.59858702633269,66.0,66.0,144.27083333333334,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
276,17.59858702633269,66.0,66.0,142.62,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
277,17.59858702633269,66.0,66.0,133.46938775510205,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
278,17.59858702633269,66.0,66.0,147.18,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
279,17.59858702633269,66.0,66.0,114.2156862745098,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
280,17.59858702633269,66.0,66.0,135.29166666666666,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
281,17.59858702633269,66.0,66.0,138.08163265306123,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
282,17.59858702633269,66.0,66.0,132.79591836734693,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
283,17.59858702633269,66.0,66.0,145.75,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
284,17.59858702633269,66.0,66.0,132.16326530612244,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
285,17.59858702633269,66.0,66.0,114.66,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
286,17.59858702633269,66.0,66.0,150.97916666666666,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
287,17.59858702633269,66.0,66.0,140.64,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
288,17.59858702633269,66.0,66.0,127.2127659574468,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
289,17.59858702633269,66.0,66.0,140.25,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
290,17.59858702633269,66.0,66.0,114.08333333333333,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
291,17.59858702633269,66.0,66.0,139.55102040816325,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
292,17.59858702633269,66.0,66.0,140.62,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
293,17.59858702633269,66.0,66.0,134.49019607843138,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
294,17.59858702633269,66.0,66.0,139.24489795918367,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
